dataset_label,file_family,field_pair,flag,definition,numerator,denominator,rate,status
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,200541,200541,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_leading_trailing_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,200541,9.973022972858419e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,117,200541,0.0005834218439122174,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,123,200541,0.0006133409128307927,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,200436,200541,0.9994764162939249,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,12,200541,5.9838137837150506e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,13,200541,6.482464932357971e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_whitespace_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,94,200541,0.00046873207972434564,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_zero_width,aggregate Unicode/preprocessing indicator; not official pipeline evidence,64,200541,0.0003191367351314694,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,KO_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1700,200541,0.008477069526929655,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,KO_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,406,200541,0.0020245236634902587,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,KO_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,59503,200541,0.2967123929769972,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,KO_email,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,200541,4.986511486429209e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,KO_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1510,200541,0.007529632344508106,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,KO_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,18456,200541,0.09203105599353748,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,KO_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,200541,9.973022972858419e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,KO_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,76,200541,0.0003789748729686199,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,KO_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,200540,200541,0.9999950134885136,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,KO_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,29,200541,0.00014460883310644706,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,KO_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,12,200541,5.9838137837150506e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,KO_whitespace_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,57,200541,0.0002842311547264649,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,missing_KO,KO is null,0,200835,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,missing_EN,EN is null,0,200835,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,empty_KO,KO empty or whitespace,0,200835,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,empty_EN,EN empty or whitespace,0,200835,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,language_mismatch,KO Hangul or EN Latin dominance below 0.5,47,200835,0.00023402295416635545,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,high_digit_ratio_KO,KO digit ratio >0.20,1121,200835,0.005581696417457116,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,high_digit_ratio_EN,EN digit ratio >0.20,20,200835,9.958423581547041e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,high_punctuation_ratio_KO,KO punctuation ratio >0.20,170,200835,0.0008464660044314985,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,high_punctuation_ratio_EN,EN punctuation ratio >0.20,2,200835,9.958423581547042e-06,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,extreme_codepoint_length_ratio,KO/EN codepoint ratio <0.20 or >5.00,16,200835,7.966738865237634e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,extreme_byte_length_ratio,KO/EN byte ratio <0.20 or >5.00,0,200835,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,duplicate_candidate_pair,salted within-run KO+EN hash repeated,0,200835,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,one_to_many_indicator,distinct KO hashes linked to multiple EN hashes,0,200835,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,many_to_one_indicator,distinct EN hashes linked to multiple KO hashes,31,200835,0.00015435556551397913,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,unobserved_direction,direction not directly observed,200835,200835,1.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,suspiciously_short_KO,KO <2 codepoints,0,200835,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,suspiciously_short_EN,EN <2 codepoints,0,200835,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,suspiciously_long_KO,KO >1000 codepoints,0,200835,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,suspiciously_long_EN,EN >1000 codepoints,0,200835,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,324,200835,0.0016132646202106206,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,105,200835,0.0005228172380312197,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,74689,200835,0.37189234944108346,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_email,aggregate Unicode/preprocessing indicator; not official pipeline evidence,3,200835,1.4937635372320562e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,436,200835,0.002170936340777255,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,200835,200835,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_leading_trailing_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,200835,4.979211790773521e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,107,200835,0.0005327756616127667,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,388,200835,0.001931934174820126,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,200835,200835,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,20,200835,9.958423581547041e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_repeated_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,200835,9.958423581547042e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,49,200835,0.0002439813777479025,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_whitespace_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,25,200835,0.000124480294769338,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,EN_zero_width,aggregate Unicode/preprocessing indicator; not official pipeline evidence,3,200835,1.4937635372320562e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,KO_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2345,200835,0.011676251649363905,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,KO_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,298,200835,0.001483805113650509,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,KO_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,90847,200835,0.452346453556402,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,KO_email,aggregate Unicode/preprocessing indicator; not official pipeline evidence,3,200835,1.4937635372320562e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,KO_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2105,200835,0.01048124081957826,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,KO_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,29599,200835,0.14737968979510543,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,KO_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,124,200835,0.0006174222620559165,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,KO_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,200835,200835,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,KO_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,104,200835,0.0005178380262404462,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,KO_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,49,200835,0.0002439813777479025,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,KO_whitespace_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,200835,9.958423581547042e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),원문 + 번역문,KO_zero_width,aggregate Unicode/preprocessing indicator; not official pipeline evidence,3,200835,1.4937635372320562e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,missing_KO,KO is null,0,200000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,missing_EN,EN is null,0,200000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,empty_KO,KO empty or whitespace,0,200000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,empty_EN,EN empty or whitespace,0,200000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,language_mismatch,KO Hangul or EN Latin dominance below 0.5,30,200000,0.00015,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,high_digit_ratio_KO,KO digit ratio >0.20,525,200000,0.002625,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,high_digit_ratio_EN,EN digit ratio >0.20,10,200000,5e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,high_punctuation_ratio_KO,KO punctuation ratio >0.20,29,200000,0.000145,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,high_punctuation_ratio_EN,EN punctuation ratio >0.20,0,200000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,extreme_codepoint_length_ratio,KO/EN codepoint ratio <0.20 or >5.00,20,200000,0.0001,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,extreme_byte_length_ratio,KO/EN byte ratio <0.20 or >5.00,0,200000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,duplicate_candidate_pair,salted within-run KO+EN hash repeated,0,200000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,one_to_many_indicator,distinct KO hashes linked to multiple EN hashes,0,200000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,many_to_one_indicator,distinct EN hashes linked to multiple KO hashes,40,200000,0.0002,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,unobserved_direction,direction not directly observed,200000,200000,1.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,suspiciously_short_KO,KO <2 codepoints,0,200000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,suspiciously_short_EN,EN <2 codepoints,0,200000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,suspiciously_long_KO,KO >1000 codepoints,0,200000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,suspiciously_long_EN,EN >1000 codepoints,0,200000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,286,200000,0.00143,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,109,200000,0.000545,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,58990,200000,0.29495,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_email,aggregate Unicode/preprocessing indicator; not official pipeline evidence,3,200000,1.5e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,364,200000,0.00182,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,200000,200000,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,105,200000,0.000525,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,323,200000,0.001615,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,199998,200000,0.99999,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,14,200000,7e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_repeated_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,14,200000,7e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,13,200000,6.5e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_whitespace_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,35,200000,0.000175,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,EN_zero_width,aggregate Unicode/preprocessing indicator; not official pipeline evidence,71,200000,0.000355,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,KO_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1715,200000,0.008575,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,KO_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,314,200000,0.00157,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,KO_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,74913,200000,0.374565,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
